53.622 49.458
52.439 45.381
44.160 38.324
36.586 33.443
35.212 32.013
35.378 32.853
39.410 32.281
49.338 29.700
57.999 28.637
58.865 25.192
57.812 18.799
59.202 16.062
60.039 12.355
61.640 7.752
62.699 7.818
63.104 9.310
68.492 14.230
76.765 22.090
82.198 30.308
85.924 38.690
89.345 43.493
89.159 45.870
84.423 47.872
80.786 52.921
77.337 60.537
70.867 66.022
62.549 68.876
53.319 68.408
46.069 65.295
44.912 62.511
46.494 62.066
46.628 62.446
46.456 63.012
45.811 60.985
50.551 58.196
55.473 57.590
55.093 56.837
55.757 56.205
56.570 56.837
54.356 57.441
50.468 59.973
50.038 63.220
53.874 59.892
58.615 50.726
66.304 42.435
73.432 40.514
74.630 40.403
74.111 38.542
74.555 38.793
76.564 43.600
80.915 53.739
86.982 62.606
94.527 67.333
101.270 70.091
103.915 71.948
101.608 67.440
93.722 56.904
89.153 48.754
90.081 45.652
86.734 49.188
78.004 52.394
67.566 50.988
63.944 44.755
69.310 37.662
73.423 35.826
71.304 33.944
69.565 30.333
67.367 26.158
62.013 24.542
58.223 31.218
54.901 36.179
53.470 35.183
54.897 36.305
55.956 42.107
54.262 52.136
54.307 63.003
53.680 72.330
50.008 77.872
47.282 79.339
45.698 79.490
49.084 80.106
55.547 80.343
60.483 81.652
63.363 83.698
64.598 87.218
65.031 92.081
65.080 93.996
62.096 93.577
54.576 91.383
50.218 88.584
47.153 85.264
39.625 79.933
35.145 71.217
33.074 58.822
30.091 48.438
29.714 45.683
28.205 50.000
23.606 55.402
17.795 53.334
12.769 49.235
10.754 49.583
10.217 49.889
12.816 52.940
21.617 60.592
30.230 69.048
31.379 75.455
28.104 83.259
24.289 92.886
28.119 94.896
34.356 93.051
32.954 90.264
35.020 86.182
43.864 83.305
50.672 78.367
56.095 74.674
62.612 76.615
63.455 78.134
56.992 74.940
56.952 66.874
61.930 57.460
58.368 52.887
49.058 46.641
45.138 36.353
46.022 28.798
46.208 26.275
46.727 27.485
49.371 29.494
54.975 27.212
62.235 20.136
71.940 19.483
80.742 23.333
85.772 25.014
89.646 27.498
92.973 29.356
95.168 29.398
97.661 28.515
101.702 28.570
103.985 29.970
102.262 32.236
99.339 38.376
100.476 47.656
102.461 52.558
101.532 53.723
100.610 58.096
99.805 66.691
99.565 76.330
100.092 85.211
100.094 91.139
97.737 91.159
91.493 90.716
86.038 95.911
83.802 101.023
82.807 99.274
82.837 94.719
83.879 91.528
85.289 84.855
85.531 74.883
85.125 64.838
84.115 56.108
82.733 51.355
81.405 50.725
80.455 53.585
79.909 56.306
79.420 57.828
78.134 63.001
75.494 69.228
69.139 73.088
60.723 71.568
52.287 64.321
42.465 62.328
34.591 66.937
29.458 70.643
27.369 73.503
23.994 79.538
17.523 84.247
14.488 85.728
14.439 88.679
14.698 94.395
12.976 98.889
10.347 99.490
10.594 100.227
12.761 100.814
11.411 94.112
12.638 81.504
17.978 73.653
23.041 68.999
30.428 61.742
36.751 51.495
44.277 43.744
55.741 42.664
63.773 42.585
64.563 39.974
63.795 38.509
63.468 38.648
64.256 41.020
66.002 47.722
65.995 53.139
64.426 53.594
62.333 54.741
65.837 56.844
77.319 57.370
87.146 59.214
88.702 60.360
86.241 57.228
85.537 53.773
82.919 52.307
75.303 51.328
67.241 49.601
61.310 43.602
58.522 36.903
58.486 35.718
57.234 35.961
49.265 38.339
39.251 41.915
32.544 41.490
28.857 40.581
28.104 38.839
28.250 33.634
23.956 24.515
18.375 14.491
18.745 9.688
20.093 9.118
20.310 9.359
25.483 13.312
34.361 20.961
40.045 25.836
41.284 26.501
40.604 28.942
39.003 32.978
36.003 34.325
32.847 38.214
32.303 47.135
34.225 55.598
33.915 58.628
33.962 57.828
35.629 57.130
35.095 56.330
31.663 53.889
31.213 52.103
37.326 52.583
44.725 53.192
47.861 54.182
48.197 54.891
48.831 55.382
48.886 55.630
48.207 54.869
48.725 53.355
50.123 54.372
49.208 55.191
49.209 54.707
50.541 58.002
50.164 61.747
49.700 62.282
50.410 61.223
51.824 59.648
52.037 59.511
52.125 60.226
52.587 59.658
52.460 59.834
51.654 60.411
51.676 59.559
52.455 59.221
49.933 56.909
47.627 54.410
48.740 54.638
50.231 55.629
51.177 55.996
51.965 54.606
52.080 55.485
51.831 57.020
51.976 56.718
51.939 57.559
52.706 58.220
53.975 58.298
53.578 59.907
53.236 60.972
53.409 61.155
52.756 62.485
52.538 63.175
54.373 60.205
56.462 56.202
56.372 56.756
55.698 58.658
55.914 58.867
55.452 59.951
53.690 60.560
52.262 56.457
51.755 47.720
55.013 45.957
58.604 49.366
58.621 47.983
58.412 46.165
58.831 46.040
58.628 44.952
57.199 44.104
57.445 44.031
57.538 43.588
55.499 42.688
54.222 41.065
53.058 40.251
52.279 40.056
50.773 39.805
48.151 39.486
47.249 39.100
47.319 39.568
47.581 40.039
48.245 39.878
50.177 40.429
53.242 42.619
55.992 46.384
57.252 49.104
57.635 50.357
57.946 51.913
57.455 51.874
55.864 51.288
54.157 51.832
54.341 52.242
54.528 51.397
53.735 50.707
54.341 51.300
54.566 53.695
53.241 54.320
53.265 51.388
54.026 51.107
55.106 53.315
55.658 54.667
54.028 53.999
52.996 52.482
52.794 52.481
52.631 53.039
53.268 53.746
54.538 55.168
55.346 56.089
55.410 56.364
55.253 56.172
54.966 56.132
54.993 56.837
54.868 58.494
54.456 60.208
54.867 59.942
54.824 60.293
49.339 64.379
41.495 66.500
39.430 66.647
40.803 68.448
40.622 68.418
39.643 67.240
39.837 67.017
40.197 67.015
41.076 67.400
42.639 68.005
42.031 67.775
38.788 66.024
35.939 63.632
34.697 62.039
33.354 59.963
32.186 58.084
31.860 58.661
32.831 60.247
36.671 63.247
41.354 66.247
45.134 66.688
47.598 66.139
51.405 63.792
54.961 61.151
55.411 60.286
55.779 59.564
56.205 58.056
56.926 55.732
57.821 55.316
59.536 55.795
60.438 53.599
58.604 50.854
54.023 51.202
49.050 53.548
46.410 54.686
45.109 54.728
46.415 53.062
50.393 47.551
54.909 41.206
57.564 38.602
57.609 38.472
57.529 38.729
57.941 38.941
57.801 39.159
57.868 39.493
62.513 38.649
71.231 42.089
76.440 49.469
78.883 55.854
82.803 62.685
86.084 69.736
86.395 78.547
84.813 83.778
79.478 84.887
71.327 87.718
63.813 89.904
55.774 91.067
48.420 91.234
42.977 89.674
41.879 86.385
41.682 83.949
40.429 83.353
40.626 82.815
40.661 82.674
40.387 80.781
42.380 73.312
44.997 62.594
46.493 58.599
48.112 58.940
49.035 57.826
50.363 53.657
49.987 45.398
48.424 38.306
48.170 35.651
48.434 35.668
48.800 35.786
48.864 35.801
47.865 34.459
44.434 35.593
42.929 40.363
43.889 43.096
39.597 45.625
33.036 50.821
27.618 56.143
23.329 58.944
22.871 59.113
24.051 53.734
29.525 42.951
35.266 35.873
36.330 31.051
35.368 25.916
34.394 24.285
40.274 26.550
50.031 30.305
56.076 32.303
57.221 37.833
57.233 45.136
56.572 48.573
54.913 50.046
55.866 49.634
57.215 47.382
59.988 42.789
66.638 42.573
72.583 48.973
76.212 54.589
77.812 59.959
73.073 65.883
62.843 72.116
57.710 79.325
59.248 86.518
57.560 95.468
52.747 102.525
50.820 104.253
49.954 104.270
45.515 100.620
43.839 91.984
49.007 85.297
50.612 83.838
44.487 86.351
36.893 92.304
29.924 95.903
24.660 95.482
22.507 95.456
21.586 94.341
21.759 92.787
17.937 94.674
13.118 97.940
13.001 101.015
13.197 99.809
15.197 90.403
19.604 77.876
23.921 67.469
27.908 58.747
34.544 49.856
41.909 41.241
45.376 32.039
45.670 21.498
40.946 14.160
33.767 11.156
29.193 11.347
27.491 11.205
28.225 9.816
35.222 9.713
47.405 14.823
55.958 25.125
58.407 33.828
58.897 40.618
58.877 45.864
59.077 46.204
59.980 43.937
60.111 43.665
59.465 45.574
60.541 45.749
64.902 41.776
72.942 39.812
84.895 40.738
95.698 39.341
100.493 34.150
98.134 27.405
94.054 20.911
93.957 16.697
94.288 14.832
93.765 14.299
96.386 13.271
101.332 11.847
103.981 11.421
103.811 8.643
102.880 6.124
102.239 5.423
102.469 4.755
102.564 4.820
102.141 5.496
103.063 12.437
103.331 24.093
101.960 31.807
102.448 36.525
103.716 38.630
104.530 39.459
105.068 41.200
104.805 42.298
104.065 43.555
103.299 50.022
103.440 58.608
103.893 61.249
103.407 60.791
102.749 60.324
101.946 61.349
101.307 67.700
99.834 76.032
95.609 81.047
91.166 83.709
88.853 84.354
87.949 86.617
87.122 93.405
85.922 100.230
84.504 103.631
82.959 103.828
81.295 102.681
78.011 102.514
73.659 102.388
71.915 101.346
72.357 100.935
71.638 101.254
67.161 102.135
63.585 101.078
61.358 96.565
53.557 95.323
45.471 95.624
41.100 94.506
38.191 95.496
36.804 96.114
36.576 95.718
37.121 95.396
38.396 93.392
39.168 88.986
40.290 83.599
41.635 80.473
41.402 80.334
40.799 80.579
40.697 80.566
41.144 80.123
41.288 77.279
39.968 69.206
38.866 59.430
39.695 53.941
39.614 53.117
39.128 53.266
39.900 52.728
38.977 53.460
38.797 51.970
39.657 43.790
38.112 31.794
33.840 23.353
28.074 18.507
23.889 14.345
22.343 13.605
23.448 20.606
28.057 30.609
34.628 35.733
40.148 37.192
45.138 37.224
50.237 39.061
56.470 44.836
61.872 50.640
62.059 57.166
60.417 67.362
60.108 75.913
59.703 83.514
59.680 94.343
60.716 102.320
61.943 103.424
64.538 103.139
68.192 103.493
71.402 103.290
75.992 102.417
79.868 101.772
82.477 100.584
88.180 99.461
95.278 100.193
100.479 101.595
103.290 102.441
104.750 101.548
105.719 101.172
105.991 101.256
105.820 100.958
105.270 101.448
104.976 101.301
105.267 100.427
105.790 99.983
105.744 98.790
104.839 97.015
104.077 96.355
103.050 96.616
102.384 94.790
102.958 90.120
103.747 86.567
104.346 83.962
105.129 82.928
105.734 82.298
105.698 79.705
105.450 77.528
104.830 76.084
104.439 75.160
104.119 74.457
103.166 74.981
102.999 75.439
103.565 71.352
103.877 68.390
102.936 70.287
100.926 73.082
98.028 75.794
93.419 78.702
87.742 80.251
82.040 80.209
78.134 79.187
76.953 77.882
76.765 77.014
75.644 74.404
75.053 69.801
75.897 65.622
75.915 61.298
74.078 51.963
70.686 42.647
66.777 35.281
64.359 28.614
64.703 26.506
66.096 23.402
64.566 15.316
63.014 8.787
62.989 7.373
62.541 7.387
62.341 6.968
63.366 6.790
71.008 7.713
80.618 8.403
83.314 7.829
75.859 7.953
63.848 13.329
57.551 21.196
55.903 26.418
56.074 30.855
56.646 34.496
57.568 40.095
57.885 47.462
55.411 49.890
47.952 51.414
37.220 56.128
25.393 58.073
15.900 55.290
12.062 52.066
12.412 47.624
14.391 42.756
15.008 41.591
15.117 40.777
16.110 36.856
17.536 30.672
18.895 26.052
18.745 24.561
18.823 23.978
19.945 24.347
17.900 26.448
12.552 31.396
8.711 35.191
8.012 35.644
7.616 35.239
7.298 34.043
7.492 34.228
7.850 35.286
8.627 33.160
9.197 28.563
9.141 26.796
8.003 27.072
7.173 24.298
8.198 20.014
8.134 21.978
7.202 31.661
7.287 39.943
7.598 42.533
7.665 42.230
8.324 42.225
9.550 45.184
10.761 48.732
9.977 51.839
9.167 56.554
9.748 59.830
10.245 61.086
11.128 64.628
11.148 67.357
10.643 68.512
11.603 70.230
12.744 71.617
13.437 72.207
14.669 71.893
15.599 71.558
16.036 71.277
16.356 71.056
16.464 71.027
16.285 70.647
15.795 69.495
14.772 67.578
13.856 65.383
12.658 64.244
12.053 64.234
12.631 63.336
12.445 63.126
12.279 63.835
12.856 63.514
12.574 63.620
13.068 63.755
14.939 64.921
15.537 69.226
14.343 72.771
14.415 71.345
15.354 68.414
15.576 66.514
16.014 65.333
16.142 66.462
16.462 67.017
17.215 66.805
17.263 67.654
17.086 68.223
16.658 69.742
16.154 69.834
15.866 66.704
15.358 64.353
15.924 66.238
16.060 70.041
15.553 71.537
16.164 71.342
16.284 70.879
16.217 70.000
16.102 70.524
15.225 72.556
15.024 73.479
15.278 73.414
15.508 72.787
15.793 71.244
16.275 69.752
15.802 71.221
14.539 74.062
13.716 75.275
13.042 75.825
11.937 75.709
11.502 75.339
10.866 75.546
9.734 76.762
11.224 77.850
14.395 75.885
16.996 71.534
17.297 66.652
15.547 63.253
17.833 62.697
27.892 64.740
38.543 69.487
43.979 71.724
46.226 70.239
47.056 69.650
46.866 69.156
46.543 68.603
44.014 69.201
39.193 70.427
37.554 68.681
39.805 61.774
41.172 54.003
37.339 50.785
34.231 50.817
32.794 46.010
28.394 40.016
25.216 38.157
23.814 37.109
24.603 35.874
26.354 34.897
31.779 33.264
41.522 29.966
47.926 26.429
50.772 23.517
51.736 21.996
50.422 22.340
52.676 26.651
57.589 36.190
59.960 40.831
61.164 37.335
63.261 33.328
69.685 31.715
80.086 33.227
87.185 36.498
90.929 40.999
97.400 44.995
103.787 47.984
105.773 51.674
104.617 56.933
103.923 62.243
101.685 64.400
99.021 69.286
98.238 75.012
94.195 76.051
88.623 77.594
85.901 80.305
83.821 83.312
84.059 89.625
85.636 97.119
85.981 101.985
85.754 104.062
85.568 104.132
87.316 104.225
87.518 103.686
86.861 102.671
87.131 102.372
86.626 100.279
88.178 98.247
88.611 99.865
80.619 101.005
71.491 100.197
66.079 99.122
60.176 99.174
54.930 100.329
51.890 101.282
51.148 102.218
47.685 102.629
40.204 102.872
35.782 103.728
35.976 104.401
37.772 104.815
38.870 104.198
38.632 103.487
36.917 103.267
35.630 101.488
35.267 99.828
33.741 99.992
30.080 101.488
26.460 102.194
25.860 101.053
24.001 100.314
20.366 101.339
17.754 101.655
15.789 101.288
14.235 101.235
12.031 100.969
10.764 100.759
11.704 97.743
12.978 92.221
13.091 86.325
9.300 81.230
6.340 78.085
7.328 75.717
8.285 74.125
10.010 74.721
12.121 76.317
14.255 74.919
16.168 72.167
16.531 71.109
16.858 70.582
17.694 70.449
17.525 70.772
15.627 71.066
14.359 71.122
15.795 70.733
16.640 69.855
19.366 69.655
23.985 70.356
24.533 71.465
23.246 71.858
22.359 70.123
21.949 68.248
22.013 67.918
21.977 68.314
22.068 68.621
26.581 68.067
34.002 71.043
37.145 75.718
35.630 79.404
35.737 81.893
37.609 80.957
36.658 81.281
39.646 84.709
47.368 89.090
53.692 93.202
57.868 94.987
59.514 96.174
59.531 99.905
58.938 102.866
60.264 103.509
63.678 103.198
65.341 103.013
68.719 102.275
72.483 101.124
72.846 100.611
72.042 99.939
68.601 96.358
66.353 92.260
65.750 92.021
65.115 91.265
65.637 84.377
69.243 73.457
72.256 65.956
72.084 64.139
69.600 59.599
63.198 50.180
57.307 42.261
54.466 37.667
53.076 36.008
53.020 34.671
55.736 31.967
58.156 26.155
58.173 21.844
57.151 22.098
57.371 20.130
57.483 13.868
57.681 8.308
58.438 6.623
57.777 6.603
57.186 6.602
56.453 6.810
52.529 7.034
47.872 6.953
44.529 8.056
40.467 9.217
38.446 10.154
37.185 12.593
29.794 14.752
19.526 13.300
13.403 10.560
9.904 8.916
7.848 7.865
8.333 10.875
12.277 16.568
15.410 22.852
13.434 30.115
9.472 34.843
8.738 36.177
12.151 35.565
12.748 35.608
13.680 38.763
19.008 48.706
19.771 62.157
15.854 72.969
11.817 80.203
9.519 83.143
9.289 83.737
9.241 83.009
9.029 81.697
8.757 80.765
8.558 80.607
10.218 83.842
13.086 89.468
15.803 92.324
17.867 92.950
19.803 92.652
23.951 89.789
27.510 87.816
28.429 88.257
28.243 87.749
28.152 86.974
28.522 86.705
28.737 86.630
29.020 86.358
29.770 86.534
28.423 88.318
26.113 89.984
24.261 89.039
21.332 85.394
18.867 83.778
18.336 84.676
18.080 83.966
17.597 83.203
16.952 82.449
15.118 81.176
14.954 83.247
16.982 84.496
20.084 77.037
25.025 66.399
30.453 57.831
32.819 50.903
35.019 47.462
39.831 44.384
44.607 39.622
46.412 34.906
49.122 28.352
55.110 26.945
61.069 31.153
67.830 36.552
73.386 40.424
75.273 41.457
74.285 42.403
72.520 42.067
72.735 44.685
73.357 51.950
75.477 62.501
79.657 71.212
80.156 73.923
79.447 72.522
83.441 71.216
93.711 72.673
102.496 71.218
103.730 67.521
103.161 66.927
104.329 67.992
105.666 70.197
105.875 75.095
102.980 82.422
99.918 88.888
100.722 91.862
102.016 92.722
101.542 94.136
101.506 95.024
101.877 95.591
100.834 95.197
96.629 93.088
93.146 94.762
92.515 95.644
92.085 91.995
91.950 89.257
91.433 87.245
91.213 84.879
90.937 81.705
88.019 76.580
83.449 72.618
80.486 71.079
79.550 70.090
79.135 71.465
78.964 75.748
79.279 78.436
79.442 79.876
82.463 85.758
88.273 93.053
90.655 99.225
88.828 102.626
83.505 99.106
77.865 92.944
76.935 88.973
74.386 87.047
67.518 84.163
60.403 80.680
52.508 80.247
46.981 82.518
46.743 81.600
48.751 73.737
49.819 62.801
49.155 53.990
49.062 48.246
48.877 46.256
50.113 46.166
54.918 41.178
59.004 31.275
61.206 18.924
62.545 9.468
62.771 6.760
63.149 6.528
62.678 6.386
59.993 6.548
54.947 8.974
48.379 10.613
43.697 8.961
41.094 10.016
39.233 15.460
38.862 21.681
42.176 29.063
45.299 36.608
45.320 40.705
42.590 42.733
35.123 43.087
25.740 43.433
15.757 43.552
10.170 39.643
12.917 36.706
16.177 35.841
18.162 29.669
22.052 23.947
28.734 24.301
34.426 21.885
36.082 16.917
36.195 15.248
38.834 17.411
45.798 17.670
53.858 13.134
58.428 8.525
58.820 6.290
59.038 6.930
62.436 13.337
65.608 24.553
63.643 34.148
61.215 42.635
61.623 51.824
62.165 57.313
63.214 56.942
66.466 52.130
71.261 48.816
77.392 49.729
77.931 47.832
73.324 46.129
72.120 47.051
74.358 43.195
76.154 31.684
75.053 22.105
70.516 18.977
65.756 17.200
64.406 13.610
63.258 12.310
61.313 18.137
60.391 25.456
59.487 32.051
60.710 39.717
64.294 44.795
67.188 46.712
69.196 48.226
70.011 51.870
70.951 62.775
73.155 76.331
74.215 84.046
73.478 86.461
71.324 86.435
67.232 86.671
62.520 92.247
58.514 100.116
57.012 103.430
55.078 101.830
48.407 100.315
43.332 102.237
41.233 102.311
35.244 99.195
28.479 97.131
23.039 94.008
16.713 92.076
12.439 93.826
14.050 91.916
19.661 84.106
23.355 74.899
29.127 66.826
37.273 58.094
41.137 49.223
43.383 44.708
44.897 43.727
45.972 43.459
45.868 43.564
44.738 43.541
45.186 43.436
45.070 43.402
44.377 43.404
44.053 43.295
43.867 43.127
43.813 43.059
44.937 43.172
47.025 42.258
48.169 40.746
49.356 40.837
50.660 40.306
51.432 39.103
51.349 39.164
51.050 39.257
50.654 39.235
50.272 39.094
50.299 38.851
50.455 36.847
51.093 30.775
47.871 25.291
41.299 24.782
39.408 24.736
48.000 24.051
61.307 25.932
68.202 25.210
69.725 24.540
74.003 33.009
80.515 41.653
83.661 47.532
86.912 57.014
90.529 68.602
87.912 78.328
80.778 83.297
76.171 83.663
75.624 82.941
78.526 86.686
81.950 94.766
83.824 101.495
85.285 103.908
85.853 104.075
90.629 103.574
97.638 103.409
100.703 103.629
102.882 100.274
104.972 94.965
103.559 91.818
100.007 90.358
98.363 89.940
97.396 90.281
97.947 90.571
100.365 88.363
101.010 84.614
102.816 81.323
104.882 78.597
104.575 75.631
103.703 74.114
102.875 74.356
102.785 72.479
102.372 70.144
99.318 70.824
98.837 69.028
102.110 66.755
103.040 66.671
104.113 65.700
105.718 65.841
105.414 66.401
102.502 67.571
97.642 69.094
94.431 69.894
93.722 71.281
93.862 71.802
93.001 72.061
92.841 71.930
94.125 70.302
94.209 69.822
91.835 72.584
85.971 75.085
77.707 70.704
68.387 63.025
61.322 58.052
59.371 55.925
59.780 54.397
59.953 54.221
57.786 57.447
53.719 60.499
51.299 61.416
51.898 61.970
54.619 59.817
54.539 54.759
51.951 47.375
49.704 37.255
55.298 28.191
66.779 26.428
72.054 28.541
71.500 27.841
70.888 27.863
72.099 28.635
70.594 25.487
66.962 22.508
59.567 25.598
50.831 32.465
45.831 38.431
38.511 43.731
26.753 42.370
18.505 35.622
16.317 33.106
17.749 34.415
22.961 36.163
24.193 38.455
22.999 46.303
24.819 54.897
25.650 60.864
29.638 61.473
35.706 56.539
40.009 52.789
45.758 47.678
49.751 42.738
50.915 39.778
52.006 38.384
54.236 43.329
